,y
2221,0.0
377,0.0
1491,7.1049654482698426
738,0.0
3377,0.0
3615,0.0
4600,2.6390573296152584
52,5.337538079701318
4114,7.123672785204607
2269,0.0
3094,3.8501476017100575
1389,0.0
3188,5.82600010738045
3478,0.0
3433,0.0
4191,0.0
2309,0.0
3222,0.0
2590,3.3672958299864737
1632,3.8501476017100575
4275,7.257707677160043
3174,0.0
2976,0.0
4280,0.0
467,0.6931471805599453
4768,0.0
903,0.0
4746,0.0
71,0.0
3217,0.0
1898,2.19722457733622
3995,0.0
1207,0.0
2077,0.0
1590,0.0
2844,0.0
2205,5.71042701737487
2980,0.0
658,0.0
63,5.645446897643237
1838,0.0
4000,0.0
3036,0.0
454,0.0
402,0.0
1472,3.1354942159291497
677,0.0
3356,4.51085950651685
1616,0.0
1251,1.0986122886681098
1983,0.0
3425,1.3862943611198906
3843,3.49650756146648
1033,7.410951875583635
174,0.0
939,0.0
3102,4.605170185988092
2587,2.772588722239781
334,0.0
873,5.703782474656202
2853,0.0
1486,4.418840607796597
4293,0.0
296,0.0
4847,0.0
4782,0.0
3845,4.110873864173311
4218,0.0
3760,0.0
378,0.0
3110,0.0
2770,0.0
3918,1.6094379124341005
4138,0.0
2210,0.0
2172,0.0
2599,0.6931471805599453
2052,0.0
915,0.0
4950,2.8903717578961645
4779,0.0
2335,4.962844630259907
3820,0.0
956,0.0
1887,4.158883083359672
4986,5.288267030694535
3717,0.0
4027,0.0
1182,0.0
4980,6.651571873589728
4602,0.0
4452,0.0
1423,1.9459101490553128
4969,3.0445224377234235
2400,0.0
2892,3.9889840465642745
3596,0.0
1722,4.736198448394496
1667,0.0
2884,1.0986122886681098
2994,0.0
886,3.1780538303479458
4056,6.025865973825314
4775,0.0
333,0.0
153,0.0
721,4.31748811353631
373,0.0
312,0.0
1849,0.0
1622,2.079441541679836
42,0.0
2693,0.0
4618,0.0
417,0.0
4888,0.0
4824,0.0
704,4.919980925828125
732,7.068172000388043
944,0.0
3614,0.0
1806,0.0
1018,5.648974238161206
907,0.0
1693,0.0
2791,0.0
4368,10.352459048953431
519,0.0
814,0.0
818,0.0
3449,8.947546015032179
1522,0.0
1638,2.5649493574615367
4908,0.0
3557,0.0
4702,0.0
1700,0.0
3526,0.0
3734,1.0986122886681098
3046,0.0
1883,4.219507705176107
2592,4.189654742026425
379,0.0
3775,0.0
4003,0.0
2251,0.0
4439,6.07993319509559
2148,0.0
3726,4.820281565605037
2144,0.0
2566,1.0986122886681098
1803,0.0
3621,0.0
3967,0.0
1594,0.0
4328,0.0
1706,2.079441541679836
4904,0.0
3790,0.0
1820,0.0
2562,1.0986122886681098
2559,1.3862943611198906
4208,1.0986122886681098
1582,0.0
2547,0.0
319,0.0
4321,0.0
3364,0.0
1763,0.0
2843,0.0
4721,0.0
2141,0.0
213,0.0
4433,7.1180162044653335
3497,0.0
803,6.57507584059962
4132,0.0
105,0.0
4458,0.0
3805,0.0
2806,2.6390573296152584
1465,2.8332133440562166
2953,0.0
565,0.0
4977,5.602118820879701
4345,0.0
2524,0.0
1474,4.290459441148391
3236,0.0
2829,0.0
2502,2.19722457733622
317,0.0
1200,0.0
2278,0.0
652,0.0
70,0.0
2658,0.0
1174,0.0
1088,4.61512051684126
4956,4.84418708645859
410,0.0
4064,8.0507033814703
4887,0.0
2386,0.0
2091,6.7945865808765
4635,0.0
601,0.0
3013,0.0
2219,0.0
2465,0.0
837,0.0
3325,6.154858094016419
624,0.0
1627,2.6390573296152584
806,0.0
3115,0.0
637,0.0
423,0.0
1996,0.0
4472,0.0
4620,0.0
2486,0.0
150,0.0
3109,0.0
1580,0.0
626,0.0
3002,0.0
4601,0.0
3796,0.0
3481,0.0
143,0.0
2574,1.0986122886681098
4662,4.941642422609304
4014,0.0
1880,3.688879454113936
3452,0.0
3605,0.0
3342,0.0
4790,0.0
2171,0.0
2780,0.0
4720,0.0
2832,0.0
4971,3.7841896339182615
2230,0.0
617,0.0
1324,0.0
690,1.3862943611198906
2288,0.0
3302,2.302585092994046
1350,7.801800401908972
2729,4.430816798843313
4561,0.0
1187,0.0
1191,0.0
145,0.0
3572,0.0
4420,0.0
3742,2.9444389791664403
1762,0.0
3800,0.0
1834,0.0
4889,0.0
1111,0.0
2127,0.0
4783,0.0
2277,0.0
3795,0.0
2499,1.3862943611198906
1824,0.0
2788,0.0
4196,0.0
4386,0.0
3827,0.0
2492,0.0
878,2.3978952727983707
1455,2.19722457733622
391,0.0
4182,0.0
2283,0.0
2714,1.6094379124341005
2958,0.0
475,2.6390573296152584
1694,0.0
1295,0.0
2092,7.206377291472252
3050,0.0
1137,0.0
2072,0.0
832,0.0
591,0.0
4658,4.5217885770490405
3592,0.0
109,0.0
4318,0.0
1052,2.9444389791664403
1311,0.0
668,0.0
253,0.0
2690,0.0
4641,0.0
843,0.0
4159,6.075346031088683
4509,0.0
3374,0.0
3394,0.0
884,4.634728988229637
4547,5.8200829303523625
3996,0.0
4752,0.0
1879,4.51085950651685
1485,5.25227342804663
2417,0.0
2737,0.0
2267,0.0
4173,0.0
3368,0.0
2808,2.302585092994046
869,5.863631175598098
2468,0.0
3893,0.0
450,0.0
1979,0.0
696,0.0
1741,0.0
3718,0.0
811,0.0
3284,0.0
2189,0.0
505,0.0
3303,2.302585092994046
405,0.0
3640,0.0
183,7.141245122350491
4894,0.0
1876,3.1780538303479458
609,0.0
2674,0.0
2033,0.0
3981,0.0
1968,0.0
20,9.502338118495565
2218,0.0
2224,0.0
327,0.0
3270,0.0
2518,0.0
1874,2.7080502011022096
4362,0.0
1756,0.0
2178,0.0
3410,0.0
4891,0.0
489,0.0
606,0.0
3212,0.0
2464,0.0
1738,0.0
152,0.0
889,2.079441541679836
4937,0.0
3082,2.4849066497880004
269,0.0
96,0.0
3824,0.0
3885,5.4380793089231965
1799,0.0
1572,0.0
4628,0.0
1067,0.0
2760,0.0
715,5.105945473900579
4059,7.301147805856032
4954,4.110873864173311
4565,0.0
4660,4.804021044733257
1798,0.0
461,1.0986122886681098
2944,0.0
1795,0.0
1869,2.302585092994046
1345,4.442651256490317
4791,0.0
1214,0.0
1372,0.0
243,0.0
4039,0.0
2799,0.0
1679,0.0
3850,3.3672958299864737
1312,0.0
648,0.0
3238,0.0
2643,0.0
4409,4.51085950651685
155,0.0
3428,0.0
3453,0.0
1303,0.0
1150,0.0
3047,0.0
1046,0.0
1640,1.6094379124341005
1306,0.0
1927,0.0
3439,0.0
4121,0.0
2244,0.0
3136,0.0
15,0.0
3538,0.0
2669,0.0
1360,0.0
1844,0.0
3098,4.553876891600541
1612,1.0986122886681098
497,0.0
2840,0.0
4611,0.0
4963,4.736198448394496
3633,0.0
1478,4.7535901911063645
1095,5.429345628954442
542,0.0
4729,0.0
4074,4.51085950651685
431,0.0
728,2.7080502011022096
4412,4.290459441148391
2561,0.0
1337,3.8918202981106265
3606,0.0
2877,1.0986122886681098
4415,3.80666248977032
1031,6.876264611890766
1110,0.0
1888,2.8903717578961645
3550,0.0
1527,0.0
753,0.0
3049,0.0
2628,0.0
562,0.0
4764,0.0
3562,0.0
252,0.0
2516,0.0
2962,0.0
4453,0.0
1202,0.0
3462,0.0
2797,0.0
4225,0.0
144,0.0
2895,4.02535169073515
2763,0.0
905,0.0
3980,0.0
235,0.0
